choice	experiment_id	weight	p_zone	a_zone	outward_period	return_period	purpose	CarOwnershipConstant23	WAWE_Cost_Outward	KAWE_Cost_Outward	Bicycle_Cost_Outward	Walk_Cost_Return	Car_Cost_Return	Car_Cost_Outward	WAPE_Cost_Return	Bicycle_Cost_Return	a_CBDNonCore	WAWE_Cost_Return	Walk_Cost_Outward	a_CBDCore	CarOwnershipConstant0	PAWE_Cost_Outward	a_OuterFrame	WAKE_Cost_Return	a_CBDFrame	Bicycle_av	Car_av	PT_Kiss_Access_av	PT_Park_Access_av	PT_Walk_Access_av	Walk_av
2	0	30.8593847578973	2815	2787	13	13	1001	0	3784.05029296875	2783.74389648438	1043.1181640625	3044.23461914062	497.465179443359	484.596313476562	2868.6171875	1043.11791992188	0	4262.38525390625	3044.23413085938	0	0	2783.74389648438	0	2868.6171875	0	1	1	1	1	1	1
2	1	19.2452459696424	2868	2852	13	13	1001	0	2009.29040527344	1906.89953613281	91.2565002441406	254.602203369141	45.7131881713867	44.8515014648438	1911.59338378906	91.2565002441406	0	1967.26794433594	254.602203369141	0	0	1906.89953613281	0	1911.59338378906	0	1	1	1	1	1	1
2	2	92.3788073935234	2750	2857	13	13	1001	1	1768.11608886719	1793.50756835938	106.347602844238	290.188781738281	54.3022804260254	53.3578414916992	1792.46313476562	106.347602844238	0	1767.01147460938	290.188781738281	0	0	1793.50756835938	0	1792.46313476562	0	1	1	1	1	1	1
2	3	30.7450247647265	1456	1417	13	13	1001	0	2319.36352539062	2217.50390625	491.937866210938	1463.99694824219	199.389038085938	198.93782043457	2170.92358398438	491.937774658203	0	2194.11547851562	1463.99670410156	0	1	2217.50390625	0	2170.92358398438	0	1	1	1	1	1	1
2	4	30.7450247647265	1456	1439	13	13	1001	0	2271.630859375	2214.3935546875	319.203063964844	944.625061035156	143.961853027344	143.606597900391	2230.65673828125	319.203094482422	0	2263.720703125	944.624816894531	0	1	2214.3935546875	0	2230.65673828125	0	1	1	1	1	1	1
2	5	225.328797004773	2033	2031	13	13	1001	0	1749.55993652344	1779.73083496094	67.3946990966797	180.818405151367	37.9480361938477	37.8518524169922	1737.46398925781	67.3946990966797	0	1692.81591796875	180.818405151367	0	0	1779.73083496094	0	1737.46398925781	0	1	1	1	1	1	1
2	6	151.532071561907	840	397	13	13	1001	0	3954.75219726562	3885.03442382812	2103.47998046875	6248.5390625	1022.77954101562	1044.54260253906	3879.03100585938	2103.47924804688	0	3953.62768554688	6248.53955078125	0	0	3885.03442382812	0	3879.03100585938	0	1	1	1	1	1	1
2	7	7.84218071161404	3285	4765	13	13	1001	0	3004.44750976562	2659.62841796875	523.150512695312	1530.77355957031	242.737915039062	242.103332519531	2544.7177734375	523.150451660156	0	3313.59130859375	1530.7734375	0	1	2659.62841796875	0	2544.7177734375	0	1	1	1	1	1	1
2	8	408.414316102148	510	165	13	13	1001	1	2331.53344726562	1848.43542480469	690.618225097656	2050.97021484375	328.028076171875	328.274169921875	1873.61022949219	690.618286132812	0	2405.98168945312	2050.96997070312	0	0	1848.43542480469	1	1873.61022949219	0	1	1	1	1	1	1
2	9	67.1089971339954	1194	300	13	13	1001	0	1842.59582519531	1527.00231933594	653.772155761719	1937.75244140625	334.473937988281	333.948547363281	1525.78356933594	653.772033691406	0	1841.26501464844	1937.75244140625	0	0	1527.00231933594	0	1525.78356933594	0	1	1	1	1	1	1
6	10	763.252963573594	174	140	13	13	1001	0	1711.41918945312	1536.60888671875	142.964706420898	416.047149658203	79.23193359375	82.1941528320312	1553.97131347656	142.964691162109	0	1718.28930664062	416.047180175781	0	1	1536.60888671875	0	1553.97131347656	1	1	1	1	1	1	1
2	11	113.13322668221	2792	3053	13	13	1001	1	5955.13134765625	5247.208984375	5242.40576171875	15692.8662109375	1875.34838867188	1860.28173828125	5248.8232421875	5242.4052734375	0	6013.58837890625	15692.8662109375	0	0	5247.208984375	0	5248.8232421875	0	1	1	1	1	1	1
2	12	77.7541967268921	4156	4670	13	13	1001	1	2410.7255859375	2159.14184570312	171.337814331055	492.578918457031	110.421417236328	109.824844360352	2160.26489257812	171.337814331055	0	2411.9287109375	492.579010009766	0	0	2159.14184570312	0	2160.26489257812	0	1	1	1	1	1	1
2	13	28.4523354318976	2964	2856	13	13	1001	0	3306.974609375	3309.12915039062	1976.88818359375	5863.681640625	825.249267578125	742.068420410156	3260.38037109375	1976.88818359375	0	3258.22143554688	5863.6826171875	0	0	3309.12915039062	0	3260.38037109375	0	1	1	1	1	1	1
2	14	61.9204904360222	3804	3796	13	13	1001	0	1972.78674316406	1914.86022949219	148.827087402344	428.962768554688	74.2611236572266	74.5974884033203	2025.55297851562	148.827117919922	0	2166.85180664062	428.962860107422	0	1	1914.86022949219	0	2025.55297851562	0	1	1	1	1	1	1
2	15	7.80190586198923	3295	3484	13	13	1001	0	2345.77221679688	2080.85546875	183.268707275391	532.150268554688	101.027565002441	100.699768066406	2155.44970703125	183.268676757812	0	2420.11254882812	532.150268554688	0	1	2080.85546875	0	2155.44970703125	0	1	1	1	1	1	1
6	16	514.517656419322	1254	1268	13	13	1001	0	2375.12133789062	2106.50708007812	231.175491333008	658.283386230469	126.608322143555	126.819519042969	2181.4482421875	231.175491333008	0	2795.61499023438	658.283386230469	0	0	2106.50708007812	0	2181.4482421875	0	1	1	1	1	1	1
2	17	151.519658651337	1495	1428	13	13	1001	1	3632.37841796875	2999.06420898438	1055.23181152344	3132.03247070312	377.419097900391	359.464172363281	3239.72192382812	1055.23217773438	0	3948.54296875	3132.03344726562	0	0	2999.06420898438	0	3239.72192382812	0	1	1	1	1	1	1
2	18	13.3014617245485	3312	3303	13	13	1001	0	2403.0556640625	2221.94970703125	299.463317871094	880.459167480469	147.027770996094	145.921600341797	1999.41064453125	299.463287353516	0	2217.41357421875	880.459228515625	0	0	2221.94970703125	0	1999.41064453125	0	1	1	1	1	1	1
2	19	110.499710343489	4353	4602	13	13	1001	1	2401.42529296875	1961.44055175781	139.964782714844	410.826019287109	66.1060409545898	65.8197326660156	1957.81359863281	139.964797973633	0	2392.08813476562	410.826049804688	0	0	1961.44055175781	0	1957.81359863281	0	1	1	1	1	1	1
2	20	13.3014617245485	3312	3453	13	13	1001	0	2778.53857421875	2496.76635742188	346.499877929688	1021.56890869141	167.162078857422	167.117141723633	2343.935546875	346.499908447266	0	2857.5830078125	1021.56909179688	0	0	2496.76635742188	0	2343.935546875	0	1	1	1	1	1	1
2	21	7.83602496403036	3444	3444	13	13	1001	0	99999.0	99999.0	18.7551002502441	49.7456665039062	6.0	6.0	99999.0	18.7551002502441	0	99999.0	49.7456665039062	0	1	99999.0	0	99999.0	0	1	1	0	0	0	1
2	22	94.7171966933866	1713	1714	13	13	1001	1	3056.60522460938	2021.78698730469	351.537902832031	1025.41613769531	136.74153137207	84.7470550537109	2194.50463867188	351.537902832031	0	2864.83837890625	1025.41613769531	0	0	2021.78698730469	0	2194.50463867188	0	1	1	1	1	1	1
2	23	18.7117596530677	2764	2807	13	13	1001	0	4474.9482421875	2958.42578125	631.032409667969	1793.07019042969	256.015716552734	256.644256591797	2578.23291015625	631.032409667969	0	4653.25439453125	1793.07006835938	0	0	2958.42578125	0	2578.23291015625	0	1	1	1	1	1	1
2	24	7.82811186063286	3312	3484	13	13	1001	0	2705.8330078125	2383.47436523438	297.104583740234	873.177001953125	140.493713378906	140.377502441406	2323.75927734375	297.104553222656	0	2838.46118164062	873.177001953125	0	1	2383.47436523438	0	2323.75927734375	0	1	1	1	1	1	1
2	25	30.2700180662679	2795	2883	13	13	1001	0	3513.80615234375	2223.86279296875	452.297943115234	1312.85705566406	375.076599121094	186.535461425781	2421.66821289062	452.297882080078	0	4062.990234375	1312.85705566406	0	0	2223.86279296875	0	2421.66821289062	0	1	1	1	1	1	1
2	26	77.7541967268921	4217	4194	13	13	1001	1	2073.94775390625	2006.94348144531	344.461853027344	1006.455078125	148.729476928711	148.592102050781	2116.75708007812	344.461791992188	0	2095.52172851562	1006.45495605469	0	0	2006.94348144531	0	2116.75708007812	0	1	1	1	1	1	1
2	27	253.271762775731	723	529	13	13	1001	0	3228.97021484375	2724.29077148438	1468.80578613281	4391.57861328125	558.375305175781	565.32275390625	2704.20874023438	1468.80615234375	0	3206.14990234375	4391.580078125	0	0	2724.29077148438	0	2704.20874023438	0	1	1	1	1	1	1
2	28	253.271762775731	723	60	13	13	1001	0	1855.17553710938	1350.49609375	694.671447753906	2592.56640625	359.821655273438	359.379577636719	1378.70336914062	694.671508789062	0	1880.64428710938	2592.56567382812	1	0	1350.49609375	0	1378.70336914062	0	1	1	1	1	1	1
2	29	48.7470890624225	2807	2906	13	13	1001	1	2313.3203125	2152.81811523438	612.575073242188	1808.18359375	278.8857421875	267.661193847656	2187.06713867188	612.574890136719	0	2551.32983398438	1808.18395996094	0	0	2152.81811523438	0	2187.06713867188	0	1	1	1	1	1	1
2	30	24.5819410582007	4178	4623	13	13	1001	0	3078.28466796875	2624.373046875	631.696594238281	1874.41052246094	281.35009765625	280.421569824219	2740.64184570312	631.696533203125	0	3230.58349609375	1874.41088867188	0	1	2624.373046875	0	2740.64184570312	0	1	1	1	1	1	1
2	31	37.9282878596007	3271	3296	13	13	1001	0	1864.15087890625	1927.74963378906	107.332298278809	309.424743652344	55.6199569702148	55.6676712036133	1932.46997070312	107.33228302002	0	2274.85229492188	309.4248046875	0	0	1927.74963378906	0	1932.46997070312	0	1	1	1	1	1	1
2	32	100.516222648392	2877	2749	13	13	1001	1	2326.2724609375	1951.65478515625	195.634704589844	569.248168945312	95.28515625	95.5367813110352	1956.03356933594	195.634704589844	0	2280.00366210938	569.248229980469	0	0	1951.65478515625	0	1956.03356933594	0	1	1	1	1	1	1
2	33	140.683833888923	1777	1779	13	13	1001	1	2390.244140625	2192.029296875	203.764221191406	567.187255859375	98.300537109375	98.42919921875	2292.98486328125	203.764221191406	0	2511.86669921875	567.187255859375	0	0	2192.029296875	0	2292.98486328125	0	1	1	1	1	1	1
2	34	20.8230810048633	1570	1574	13	13	1001	0	2338.38598632812	1992.33618164062	137.606094360352	383.758178710938	65.6747589111328	65.8468475341797	2129.89233398438	137.606109619141	0	2338.23608398438	383.758178710938	0	0	1992.33618164062	0	2129.89233398438	0	1	1	1	1	1	1
2	35	41.9491115433656	3642	3762	13	13	1001	0	3250.19750976562	2949.62768554688	577.057189941406	1638.22009277344	291.607360839844	288.351013183594	2955.890625	577.05712890625	0	3239.1474609375	1638.22021484375	0	0	2949.62768554688	0	2955.890625	0	1	1	1	1	1	1
2	36	8.40691813362482	2952	2904	13	13	1001	0	2078.55151367188	2009.95629882812	198.726211547852	579.96533203125	104.288993835449	98.3722610473633	2004.71154785156	198.726211547852	0	2003.49169921875	579.96533203125	0	1	2009.95629882812	0	2004.71154785156	0	1	1	1	1	1	1
2	37	495.388217260331	571	952	13	13	1001	0	2922.22045898438	2378.13208007812	808.736267089844	2411.232421875	418.759552001953	421.188140869141	2378.8046875	808.736328125	0	2923.37329101562	2411.23291015625	0	0	2378.13208007812	0	2378.8046875	0	1	1	1	1	1	1
2	38	149.507916326985	1982	1975	13	13	1001	1	2151.13696289062	1825.13952636719	114.568702697754	327.699035644531	58.723217010498	58.879093170166	1852.87878417969	114.568702697754	0	2188.10595703125	327.698974609375	0	0	1825.13952636719	0	1852.87878417969	0	1	1	1	1	1	1
2	39	368.814360697387	1780	1651	13	13	1001	1	4910.7734375	3427.80200195312	1242.71472167969	3677.23657226562	446.450988769531	441.025024414062	3401.62255859375	1242.71423339844	0	4314.498046875	3677.23657226562	0	0	3427.80200195312	0	3401.62255859375	0	1	1	1	1	1	1
2	40	80.4550480559372	1789	1913	13	13	1001	1	3168.24877929688	2495.6015625	729.685546875	2163.36303710938	319.409332275391	306.674041748047	2490.41577148438	729.685546875	0	3233.19799804688	2163.36303710938	0	0	2495.6015625	0	2490.41577148438	0	1	1	1	1	1	1
2	41	89.6063223899	1045	577	13	13	1001	1	3133.74145507812	2353.09643554688	1385.63305664062	4119.1142578125	533.706420898438	549.317626953125	2359.24633789062	1385.63305664062	0	3112.42919921875	4119.11474609375	0	0	2353.09643554688	0	2359.24633789062	0	1	1	1	1	1	1
2	42	171.651393631883	1593	2134	13	13	1001	1	2675.72631835938	2241.89038085938	295.364196777344	832.781433105469	161.924499511719	161.741241455078	2453.6259765625	295.364227294922	0	2615.96948242188	832.781433105469	0	0	2241.89038085938	0	2453.6259765625	0	1	1	1	1	1	1
2	43	39.0518360201563	3889	3873	13	13	1001	0	1848.93688964844	1757.33874511719	111.729095458984	315.470367431641	61.2969779968262	60.3519515991211	1765.32385253906	111.729095458984	0	1842.93005371094	315.470367431641	0	0	1757.33874511719	0	1765.32385253906	0	1	1	1	1	1	1
2	44	11.4163063212544	4326	4224	13	13	1001	0	2506.5341796875	2312.10302734375	99.2028045654297	283.043975830078	61.2052459716797	61.142936706543	2045.61730957031	99.2027969360352	0	2172.47729492188	283.044006347656	0	1	2312.10302734375	0	2045.61730957031	0	1	1	1	1	1	1
2	45	97.9654580961853	2842	2852	13	13	1001	1	2070.83154296875	2002.81042480469	159.521408081055	449.572784423828	81.7659606933594	81.7563934326172	1978.15124511719	159.521408081055	0	2033.31616210938	449.572845458984	0	0	2002.81042480469	0	1978.15124511719	0	1	1	1	1	1	1
2	46	117.895824889358	3656	3209	13	13	1001	1	279902.1875	183987.921875	9461.5908203125	28372.0078125	3214.791015625	3218.66235351562	184040.125	9461.5908203125	0	279902.1875	28372.0078125	0	0	183987.921875	0	184040.125	0	1	1	1	1	1	1
6	47	254.894714542068	214	180	13	13	1001	0	1725.13330078125	1578.15832519531	158.811508178711	457.129852294922	94.4880828857422	94.6485290527344	1578.61706542969	158.811508178711	0	1723.22583007812	457.129852294922	0	0	1578.15832519531	0	1578.61706542969	1	1	1	1	1	1	1
6	48	452.080434940609	117	112	13	13	1001	1	1763.14562988281	1720.9541015625	57.7995910644531	152.926208496094	33.2209625244141	32.9461669921875	1734.36047363281	57.7995910644531	0	1788.45336914062	152.926208496094	0	0	1720.9541015625	0	1734.36047363281	0	1	1	1	1	1	1
2	49	35.0533206690963	2886	2857	13	13	1001	1	2076.83862304688	1968.2255859375	239.808807373047	690.84716796875	114.367782592773	113.304595947266	1975.66223144531	239.808822631836	0	2179.2861328125	690.847290039062	0	0	1968.2255859375	0	1975.66223144531	0	1	1	1	1	1	1
2	50	80.9521350780276	1056	440	13	13	1001	1	3487.75219726562	2929.00805664062	756.776123046875	2241.818359375	402.808410644531	368.636260986328	2983.23486328125	756.776306152344	0	3728.53100585938	2241.81811523438	0	0	2929.00805664062	0	2983.23486328125	0	1	1	1	1	1	1
2	51	121.913153871935	3810	4724	13	13	1001	1	1870.37341308594	1856.87927246094	168.177612304688	492.304138183594	79.1510162353516	79.4738616943359	1835.58142089844	168.177597045898	0	1847.17822265625	492.304229736328	0	0	1856.87927246094	0	1835.58142089844	0	1	1	1	1	1	1
2	52	15.0510692922609	4279	4306	13	13	1001	0	2084.11791992188	1906.25378417969	136.690093994141	397.223449707031	90.01123046875	89.9915618896484	1983.3115234375	136.690078735352	0	2060.05126953125	397.223419189453	0	1	1906.25378417969	0	1983.3115234375	0	1	1	1	1	1	1
2	53	8.09684209457296	2888	2895	13	13	1001	0	2034.79235839844	1934.03454589844	118.988403320312	325.363189697266	62.155517578125	62.2006072998047	1908.42456054688	118.988403320312	0	2029.8486328125	325.363189697266	0	1	1934.03454589844	0	1908.42456054688	0	1	1	1	1	1	1
2	54	133.195595289784	3770	3627	13	13	1001	1	2448.47216796875	2128.25512695312	181.390914916992	517.173645019531	99.6928100585938	99.6822052001953	2130.02954101562	181.390914916992	0	2469.41333007812	517.173645019531	0	0	2128.25512695312	0	2130.02954101562	0	1	1	1	1	1	1
6	55	54.6309815209003	4308	4308	13	13	1001	0	99999.0	99999.0	20.5115299224854	56.0866851806641	7.5	7.5	99999.0	20.5115299224854	0	99999.0	56.0866851806641	0	0	99999.0	0	99999.0	0	1	1	0	0	0	1
2	56	35.9514448403881	4328	4618	13	13	1001	0	2228.14282226562	2325.01440429688	81.6156005859375	212.008209228516	48.0870971679688	48.3106918334961	2481.89013671875	81.6156005859375	0	2494.4248046875	212.008209228516	0	0	2325.01440429688	0	2481.89013671875	0	1	1	1	1	1	1
2	57	43.7614839135899	3277	3428	13	13	1001	1	2616.02416992188	2455.44555664062	313.249114990234	907.939331054688	152.846801757812	153.094329833984	2034.919921875	313.249084472656	0	2181.24609375	907.939270019531	0	0	2455.44555664062	0	2034.919921875	0	1	1	1	1	1	1
2	58	333.549799588235	1755	1767	13	13	1001	1	2782.009765625	2021.17004394531	288.860595703125	834.842346191406	130.041122436523	130.417205810547	2024.64123535156	288.860656738281	0	2745.89575195312	834.842346191406	0	0	2021.17004394531	0	2024.64123535156	0	1	1	1	1	1	1
2	59	115.388494029561	1448	1447	13	13	1001	1	1883.13391113281	1853.22241210938	89.9512100219727	241.686599731445	45.6102294921875	45.5722618103027	1814.0888671875	89.9512023925781	0	1841.8095703125	241.686599731445	0	0	1853.22241210938	0	1814.0888671875	0	1	1	1	1	1	1
2	60	30.5284024427061	4583	4625	13	13	1001	0	2929.04614257812	2257.59814453125	414.100738525391	1212.41760253906	179.908355712891	177.314834594727	2290.05322265625	414.100738525391	0	2915.77514648438	1212.41760253906	0	0	2257.59814453125	0	2290.05322265625	0	1	1	1	1	1	1
2	61	64.4506675902757	4720	3990	13	13	1001	0	1862.31909179688	1849.59362792969	282.586059570312	835.391967773438	124.929641723633	124.693519592285	1886.85571289062	282.585998535156	0	1855.24401855469	835.391967773438	0	0	1849.59362792969	0	1886.85571289062	0	1	1	1	1	1	1
2	62	74.4794236292316	2792	2754	13	13	1001	1	2112.09448242188	2012.11145019531	174.727020263672	504.670166015625	89.2263031005859	89.133430480957	2029.53332519531	174.726989746094	0	2134.79711914062	504.670257568359	0	0	2012.11145019531	0	2029.53332519531	0	1	1	1	1	1	1
2	63	38.1583172956891	1433	1413	13	13	1001	0	2801.93627929688	2459.10180664062	382.888061523438	1085.87194824219	198.974670410156	199.089477539062	2713.15063476562	382.887969970703	0	2868.0556640625	1085.87219238281	0	0	2459.10180664062	0	2713.15063476562	0	1	1	1	1	1	1
2	64	600.719524242622	872	926	13	13	1001	1	2494.90869140625	1975.7890625	681.000244140625	2030.90966796875	345.107147216797	337.580627441406	1937.78308105469	681.000122070312	0	2468.81567382812	2030.90954589844	0	0	1975.7890625	0	1937.78308105469	0	1	1	1	1	1	1
2	65	257.834923984989	1319	1268	13	13	1001	0	3089.15087890625	2261.43579101562	530.661682128906	1569.10815429688	227.060241699219	226.947937011719	2233.41650390625	530.661682128906	0	3098.33764648438	1569.10791015625	0	1	2261.43579101562	0	2233.41650390625	0	1	1	1	1	1	1
2	66	7.8047517264135	3329	3303	13	13	1001	0	2146.73779296875	2195.720703125	255.747177124023	745.257568359375	135.237854003906	134.23405456543	1919.87634277344	255.747207641602	0	1889.74841308594	745.257568359375	0	1	2195.720703125	0	1919.87634277344	0	1	1	1	1	1	1
6	67	370.972253663198	465	461	13	13	1001	1	1256.83740234375	1267.7138671875	128.423202514648	352.293579101562	67.84375	67.4535293579102	1272.26232910156	128.423202514648	0	1261.38415527344	352.293609619141	0	0	1267.7138671875	0	1272.26232910156	0	1	1	1	1	1	1
2	68	103.474245509998	1455	1802	13	13	1001	0	6146.5009765625	4901.6787109375	8110.8837890625	24316.484375	2510.65795898438	2490.32861328125	4861.5546875	8110.88134765625	0	6224.56201171875	24316.49609375	0	0	4901.6787109375	0	4861.5546875	0	1	1	1	1	1	1
2	69	207.249500614106	1548	1387	13	13	1001	1	6887.2880859375	3272.06787109375	881.558471679688	2525.96118164062	322.827758789062	323.135681152344	3376.9814453125	881.558532714844	0	5884.57666015625	2525.96142578125	0	0	3272.06787109375	0	3376.9814453125	0	1	1	1	1	1	1
6	70	50.5570814063676	1046	1045	13	13	1001	0	1969.69714355469	2008.19372558594	122.194396972656	335.256011962891	60.9796485900879	61.1445617675781	2042.02661132812	122.194396972656	0	2029.49780273438	335.256042480469	0	0	2008.19372558594	0	2042.02661132812	0	1	1	1	1	1	1
2	71	89.5381354118248	805	814	13	13	1001	0	2304.8564453125	2056.30419921875	288.013305664062	839.101745605469	146.251846313477	140.219177246094	2036.94165039062	288.013336181641	0	2277.51904296875	839.101928710938	0	0	2056.30419921875	0	2036.94165039062	0	1	1	1	1	1	1
2	72	142.826670131377	1935	1651	13	13	1001	1	4092.32568359375	3312.88916015625	2050.6494140625	6117.048828125	694.86376953125	688.270080566406	3417.77001953125	2050.64892578125	0	4153.39794921875	6117.048828125	0	0	3312.88916015625	0	3417.77001953125	0	1	1	1	1	1	1
2	73	231.669692999979	911	495	13	13	1001	0	2699.47094726562	2606.20751953125	714.411193847656	2117.05908203125	349.364074707031	338.390533447266	2602.83422851562	714.411437988281	0	2695.99780273438	2117.0595703125	0	0	2606.20751953125	0	2602.83422851562	0	1	1	1	1	1	1
2	74	39.9413392787414	4195	4203	13	13	1001	0	1974.95593261719	1951.93359375	109.026916503906	311.760589599609	62.090877532959	61.5494995117188	1951.85974121094	109.026901245117	0	1974.94055175781	311.760620117188	0	1	1951.93359375	0	1951.85974121094	0	1	1	1	1	1	1
2	75	13.3014617245485	3272	3345	13	13	1001	0	3350.55029296875	2971.14404296875	341.645111083984	998.623168945312	198.347259521484	197.525665283203	2873.19116210938	341.645080566406	0	3234.4677734375	998.623046875	0	0	2971.14404296875	0	2873.19116210938	0	1	1	1	1	1	1
2	76	107.546909097164	3326	3303	13	13	1001	1	2883.7470703125	2237.51806640625	326.187591552734	952.044555664062	150.382308959961	149.197570800781	1977.12622070312	326.187622070312	0	2641.041015625	952.044738769531	0	0	2237.51806640625	0	1977.12622070312	0	1	1	1	1	1	1
2	77	109.539525584929	1238	1239	13	13	1001	0	1425.48815917969	1238.39147949219	95.6074905395508	268.067413330078	52.2909622192383	52.3798751831055	1216.52294921875	95.6075057983398	0	1402.77905273438	268.067443847656	0	0	1238.39147949219	0	1216.52294921875	0	1	1	1	1	1	1
2	78	8.08386366344401	2835	2906	13	13	1001	0	3256.3876953125	3078.8642578125	1857.53344726562	5510.701171875	649.957641601562	665.574829101562	3007.30712890625	1857.53332519531	0	3185.65747070312	5510.7021484375	0	1	3078.8642578125	0	3007.30712890625	0	1	1	1	1	1	1
2	79	145.220503043023	354	1205	13	13	1001	0	6035.26171875	5966.4462890625	932.144470214844	2683.97143554688	405.161468505859	404.652130126953	5993.90625	932.144470214844	0	6021.59228515625	2683.97192382812	0	0	5966.4462890625	0	5993.90625	0	1	1	1	1	1	1
2	80	145.167848502667	3904	4713	13	13	1001	1	2065.56591796875	1891.84851074219	207.954925537109	615.964233398438	102.381637573242	102.443862915039	1924.87780761719	207.95491027832	0	2004.71228027344	615.964233398438	0	0	1891.84851074219	0	1924.87780761719	0	1	1	1	1	1	1
2	81	355.23036180711	378	218	13	13	1001	1	2213.96655273438	1968.919921875	501.945129394531	1485.43115234375	290.142150878906	297.840759277344	1977.10302734375	501.945068359375	0	2196.5234375	1485.43139648438	0	0	1968.919921875	0	1977.10302734375	0	1	1	1	1	1	1
5	82	275.231429218724	800	819	13	13	1001	1	2665.9765625	2434.1201171875	593.270446777344	1764.49084472656	263.528869628906	259.164093017578	2435.29370117188	593.270263671875	0	2634.54711914062	1764.49047851562	0	0	2434.1201171875	0	2435.29370117188	0	1	1	1	1	1	1
2	83	763.429510381227	1254	43	13	13	1001	1	3148.87744140625	1969.63732910156	1407.06762695312	5240.60791015625	566.616455078125	561.872741699219	1886.72937011719	1407.06726074219	1	3249.71801757812	5240.6083984375	0	0	1969.63732910156	0	1886.72937011719	0	1	1	1	1	1	1
2	84	91.51013944289	1711	1999	13	13	1001	1	3499.56762695312	2408.54321289062	441.580718994141	1276.30859375	181.315231323242	181.238021850586	2578.04663085938	441.580627441406	0	3889.24975585938	1276.30859375	0	0	2408.54321289062	0	2578.04663085938	0	1	1	1	1	1	1
2	85	355.841908466007	1216	214	13	13	1001	1	4280.546875	2385.91259765625	1308.00244140625	3900.099609375	631.974975585938	646.004333496094	2385.57495117188	1308.001953125	0	4269.474609375	3900.09814453125	0	0	2385.91259765625	0	2385.57495117188	0	1	1	1	1	1	1
6	86	63.0189512416931	1967	1969	13	13	1001	1	2027.50671386719	1959.1865234375	126.041603088379	340.477172851562	63.0699501037598	63.0516967773438	1955.74719238281	126.041595458984	0	2020.67053222656	340.477203369141	0	0	1959.1865234375	0	1955.74719238281	0	1	1	1	1	1	1
2	87	307.794597015803	395	124	13	13	1001	1	2058.0625	1710.60131835938	345.652526855469	1024.1796875	204.806091308594	204.58625793457	1720.466796875	345.652618408203	0	2041.125	1024.17944335938	0	0	1710.60131835938	0	1720.466796875	1	1	1	1	1	1	1
2	88	159.538910090354	236	581	13	13	1001	0	2181.25610351562	2028.31237792969	298.478576660156	866.856628417969	153.31950378418	152.53205871582	2024.44006347656	298.478607177734	0	2183.12158203125	866.856628417969	0	0	2028.31237792969	0	2024.44006347656	0	1	1	1	1	1	1
2	89	9.73987186434954	3334	3338	13	13	1001	0	1860.44775390625	1858.85693359375	52.2348976135254	139.323608398438	25.5744667053223	25.5839996337891	1923.68115234375	52.2348976135254	0	2269.79370117188	139.323608398438	0	1	1858.85693359375	0	1923.68115234375	0	1	1	1	1	1	1
2	90	100.516222648392	2877	2749	13	13	1001	1	2326.2724609375	1951.65478515625	195.634704589844	569.248168945312	95.28515625	95.5367813110352	1956.03356933594	195.634704589844	0	2280.00366210938	569.248229980469	0	0	1951.65478515625	0	1956.03356933594	0	1	1	1	1	1	1
2	91	205.461365697331	1744	1744	13	13	1001	1	99999.0	99999.0	123.768775939941	353.578277587891	22.5	22.5	99999.0	123.768775939941	0	99999.0	353.578277587891	0	0	99999.0	0	99999.0	0	1	1	0	0	0	1
1	92	67.8172907347759	157	218	13	13	1001	0	1616.55285644531	1687.26745605469	133.484115600586	391.864776611328	258.298858642578	257.454132080078	1703.53076171875	133.484085083008	0	1608.21325683594	391.864837646484	0	0	1687.26745605469	0	1703.53076171875	0	1	1	1	1	1	1
2	93	167.280842733591	1497	1478	13	13	1001	0	2175.89111328125	2119.56396484375	288.883514404297	834.567687988281	139.157363891602	139.222396850586	2108.81689453125	288.883544921875	0	2211.3681640625	834.567626953125	0	0	2119.56396484375	0	2108.81689453125	0	1	1	1	1	1	1
2	94	15.3969007412154	4289	4602	13	13	1001	0	2364.078125	1983.84558105469	170.490493774414	497.388122558594	83.3642730712891	83.2514953613281	1979.56408691406	170.490509033203	0	2349.1357421875	497.387969970703	0	1	1983.84558105469	0	1979.56408691406	0	1	1	1	1	1	1
2	95	31.3742572581515	3290	3311	13	13	1001	1	2542.13916015625	2538.2548828125	400.154571533203	1181.64013671875	170.542434692383	170.163543701172	2499.8466796875	400.154632568359	0	2753.52416992188	1181.64001464844	0	0	2538.2548828125	0	2499.8466796875	0	1	1	1	1	1	1
2	96	171.755530700192	1513	1314	13	13	1001	1	4938.986328125	3839.453125	3531.40942382812	10563.8623046875	961.045959472656	949.563232421875	3736.58911132812	3531.40991210938	0	4789.23828125	10563.8623046875	0	0	3839.453125	0	3736.58911132812	0	1	1	1	1	1	1
1	97	584.647066928617	327	337	13	13	1001	1	1810.54272460938	1754.58264160156	182.81071472168	521.432983398438	98.3450775146484	98.7931518554688	1784.03466796875	182.810745239258	0	1815.99584960938	521.433044433594	0	0	1754.58264160156	0	1784.03466796875	0	1	1	1	1	1	1
2	98	475.791367028339	1192	86	13	13	1001	1	2444.51098632812	1590.80786132812	748.074279785156	2741.98876953125	398.224487304688	401.425170898438	1590.61743164062	748.074401855469	0	2443.1796875	2741.9892578125	0	0	1590.80786132812	0	1590.61743164062	1	1	1	1	1	1	1
